,referenceTime,sourceId
1070,2020-12-01T00:00:00.000Z,SN49351:0
1071,2020-12-01T00:00:00.000Z,SN96220:0
1072,2020-12-01T00:00:00.000Z,SN98400:0
1073,2020-12-01T00:00:00.000Z,SN53101:0
1074,2020-12-01T00:00:00.000Z,SN49360:0
1075,2020-12-01T00:00:00.000Z,SN24230:0
1076,2020-12-01T00:00:00.000Z,SN51980:0
1077,2020-12-01T00:00:00.000Z,SN90720:0
1078,2020-12-01T00:00:00.000Z,SN44605:0
1079,2020-12-01T00:00:00.000Z,SN55730:0
1080,2020-12-01T00:00:00.000Z,SN50311:0
1081,2020-12-01T00:00:00.000Z,SN58350:0
1082,2020-12-01T00:00:00.000Z,SN71000:0
1083,2020-12-01T00:00:00.000Z,SN25540:0
1084,2020-12-02T00:00:00.000Z,SN36010:0
1085,2020-12-01T00:00:00.000Z,SN3200:0
1086,2020-12-01T00:00:00.000Z,SN91420:0
1087,2020-12-01T00:00:00.000Z,SN44560:0
1088,2020-12-01T00:00:00.000Z,SN26975:0
1089,2020-12-01T00:00:00.000Z,SN90400:0
1090,2020-12-01T00:00:00.000Z,SN85645:0
1091,2020-12-01T00:00:00.000Z,SN40005:0
1092,2020-12-01T00:00:00.000Z,SN82110:0
1093,2020-12-01T00:00:00.000Z,SN49910:0
1094,2020-12-01T00:00:00.000Z,SN70680:0
1095,2020-12-01T00:00:00.000Z,SN31850:0
1096,2020-12-01T00:00:00.000Z,SN55930:0
1097,2020-12-01T00:00:00.000Z,SN63000:0
1098,2020-12-01T00:00:00.000Z,SN27301:0
1099,2020-12-01T00:00:00.000Z,SN23560:0
1100,2020-12-01T00:00:00.000Z,SN71550:0
1101,2020-12-01T00:00:00.000Z,SN51597:0
1102,2020-12-01T00:00:00.000Z,SN82020:0
1103,2020-12-01T00:00:00.000Z,SN36560:0
1104,2020-12-01T00:00:00.000Z,SN97470:0
1105,2020-12-01T00:00:00.000Z,SN49955:0
1106,2020-12-01T00:00:00.000Z,SN11125:0
1107,2020-12-01T00:00:00.000Z,SN49865:0
1108,2020-12-01T00:00:00.000Z,SN59860:0
1109,2020-12-01T00:00:00.000Z,SN78360:0
1110,2020-12-01T00:00:00.000Z,SN16400:0
1111,2020-12-01T00:00:00.000Z,SN31500:0
1112,2020-12-01T00:00:00.000Z,SN34900:0
1113,2020-12-01T00:00:00.000Z,SN91010:0
1114,2020-12-01T00:00:00.000Z,SN44563:0
1115,2020-12-01T00:00:00.000Z,SN9160:0
1116,2020-12-01T00:00:00.000Z,SN11340:0
1117,2020-12-01T00:00:00.000Z,SN44545:0
1118,2020-12-01T00:00:00.000Z,SN35860:0
1119,2020-12-01T00:00:00.000Z,SN57940:0
1120,2020-12-01T00:00:00.000Z,SN52458:0
1121,2020-12-01T00:00:00.000Z,SN94500:0
1122,2020-12-01T00:00:00.000Z,SN59815:0
1123,2020-12-01T00:00:00.000Z,SN44760:0
1124,2020-12-01T00:00:00.000Z,SN6020:0
1125,2020-12-01T00:00:00.000Z,SN65530:0
1126,2020-12-01T00:00:00.000Z,SN58810:0
1127,2020-12-01T00:00:00.000Z,SN91728:0
1128,2020-12-01T00:00:00.000Z,SN69280:0
1129,2020-12-01T00:00:00.000Z,SN57850:0
1130,2020-12-01T00:00:00.000Z,SN60030:0
1131,2020-12-01T00:00:00.000Z,SN71900:0
1132,2020-12-01T00:00:00.000Z,SN25040:0
1133,2020-12-01T00:00:00.000Z,SN84900:0
1134,2020-12-01T00:00:00.000Z,SN31410:0
1135,2020-12-01T00:00:00.000Z,SN69020:0
1136,2020-12-01T00:00:00.000Z,SN60990:0
1137,2020-12-01T00:00:00.000Z,SN71990:0
1138,2020-12-01T00:00:00.000Z,SN45460:0
1139,2020-12-01T00:00:00.000Z,SN94195:0
1140,2020-12-01T00:00:00.000Z,SN26996:0
1141,2020-12-01T00:00:00.000Z,SN61340:0
1142,2020-12-01T00:00:00.000Z,SN54710:0
1143,2020-12-01T00:00:00.000Z,SN73210:0
1144,2020-12-01T00:00:00.000Z,SN26350:0
1145,2020-12-01T00:00:00.000Z,SN11690:0
1146,2020-12-01T00:00:00.000Z,SN58900:0
1147,2020-12-01T00:00:00.000Z,SN44554:0
1148,2020-12-01T00:00:00.000Z,SN81760:0
1149,2020-12-01T00:00:00.000Z,SN55670:0
1150,2020-12-01T00:00:00.000Z,SN84380:0
1151,2020-12-01T00:00:00.000Z,SN35340:0
1152,2020-12-01T00:00:00.000Z,SN18410:0
1153,2020-12-01T00:00:00.000Z,SN10380:0
1154,2020-12-01T00:00:00.000Z,SN25112:0
1155,2020-12-01T00:00:00.000Z,SN30244:0
1156,2020-12-01T00:00:00.000Z,SN13655:0
1157,2020-12-01T00:00:00.000Z,SN89350:0
1158,2020-12-01T00:00:00.000Z,SN82720:0
1159,2020-12-01T00:00:00.000Z,SN47730:0
1160,2020-12-01T00:00:00.000Z,SN97120:0
1161,2020-12-01T00:00:00.000Z,SN61062:0
1162,2020-12-01T00:00:00.000Z,SN15270:0
1163,2020-12-01T00:00:00.000Z,SN74780:0
1164,2020-12-01T00:00:00.000Z,SN94805:0
