,DATE,PRISOMRÅDE,VOLUM_KWH,ANTALL_MÅLEPUNKT
4313,2023-05-12,NO4,45821214.779,8069748.0
4314,2023-05-12,NO5,37298632.35,8092266.0
4315,2023-05-13,NO1,58754808.975,31702680.0
4316,2023-05-13,NO2,86929826.216,19556024.0
4317,2023-05-13,NO3,64892615.796,12780998.0
4318,2023-05-13,NO4,43623385.441,8069598.0
4319,2023-05-13,NO5,35828713.113,8092198.0
4320,2023-05-14,NO1,57566610.555,31703010.0
4321,2023-05-14,NO2,85974279.338,19556008.0
4322,2023-05-14,NO3,63814971.519,12780918.0
4323,2023-05-14,NO4,43144425.832,8069426.0
4324,2023-05-14,NO5,35705954.067999996,8092184.0
4325,2023-05-15,NO1,64988572.65,31706788.0
4326,2023-05-15,NO2,91029047.223,19557850.0
4327,2023-05-15,NO3,68007821.54,12781294.0
4328,2023-05-15,NO4,42703971.229,8069728.0
4329,2023-05-15,NO5,38216930.061,8092288.0
4330,2023-05-16,NO1,66228925.319,31708406.0
4331,2023-05-16,NO2,91761784.514,19558742.0
4332,2023-05-16,NO3,69614819.416,12781782.0
4333,2023-05-16,NO4,41883021.12,8069894.0
4334,2023-05-16,NO5,39709744.621,8092456.0
4335,2023-05-17,NO1,59205967.755,31708296.0
4336,2023-05-17,NO2,88008347.409,19558624.0
4337,2023-05-17,NO3,69953543.68,12781574.0
4338,2023-05-17,NO4,41473309.597,8069786.0
4339,2023-05-17,NO5,38629065.611,8092366.0
4340,2023-05-18,NO1,59617055.793,31708306.0
4341,2023-05-18,NO2,87916252.231,19558524.0
4342,2023-05-18,NO3,67296290.311,12781464.0
4343,2023-05-18,NO4,42889149.488,8069812.0
4344,2023-05-18,NO5,38291792.688,8092350.0
4345,2023-05-19,NO1,62395260.916,31708416.0
4346,2023-05-19,NO2,88565407.011,19558386.0
4347,2023-05-19,NO3,64457248.3,12781462.0
4348,2023-05-19,NO4,44590407.678,8069856.0
4349,2023-05-19,NO5,38134062.85,8092418.0
4350,2023-05-20,NO1,56414077.971,31708424.0
4351,2023-05-20,NO2,84930985.093,19558318.0
4352,2023-05-20,NO3,60349376.052,12781436.0
4353,2023-05-20,NO4,43547731.258,8069856.0
4354,2023-05-20,NO5,37652324.143,8092438.0
4355,2023-05-21,NO1,54938003.819,31708648.0
4356,2023-05-21,NO2,83535228.363,19558374.0
4357,2023-05-21,NO3,60379541.881,12781434.0
4358,2023-05-21,NO4,41677583.934,8069872.0
4359,2023-05-21,NO5,37863947.672,8092440.0
4360,2023-05-22,NO1,61877262.499,31710226.0
4361,2023-05-22,NO2,86389970.67199999,19559338.0
4362,2023-05-22,NO3,63334633.247,12781912.0
4363,2023-05-22,NO4,41241368.705,8070056.0
4364,2023-05-22,NO5,36989596.751,8092730.0
4365,2023-05-23,NO1,62839675.499,31711212.0
4366,2023-05-23,NO2,87608904.144,19560574.0
4367,2023-05-23,NO3,64272114.742,12782130.0
4368,2023-05-23,NO4,44090938.683,8070144.0
4369,2023-05-23,NO5,40068376.082,8093054.0
4370,2023-05-24,NO1,62966979.501,31712198.0
4371,2023-05-24,NO2,88951078.505,19561559.0
4372,2023-05-24,NO3,64913790.644,12782618.0
4373,2023-05-24,NO4,45158224.926,8070152.0
4374,2023-05-24,NO5,38947283.815,8093484.0
4375,2023-05-25,NO1,64347582.053,31712986.0
4376,2023-05-25,NO2,91526667.59200001,19563920.0
4377,2023-05-25,NO3,68035968.831,12782950.0
4378,2023-05-25,NO4,46328653.629,8070262.0
4379,2023-05-25,NO5,40593433.888,8093628.0
4380,2023-05-26,NO1,63375273.978,31714152.0
4381,2023-05-26,NO2,93015744.257,19565338.0
4382,2023-05-26,NO3,68081748.528,12783418.0
4383,2023-05-26,NO4,48451960.721,8070492.0
4384,2023-05-26,NO5,41864929.672,8093760.0
4385,2023-05-27,NO1,56450912.374,31714150.0
4386,2023-05-27,NO2,90378067.663,19565432.0
4387,2023-05-27,NO3,60668092.418,12783024.0
4388,2023-05-27,NO4,47082572.082,8070358.0
4389,2023-05-27,NO5,40427789.975,8093760.0
4390,2023-05-28,NO1,54191501.293,31714132.0
4391,2023-05-28,NO2,88851744.421,19565242.0
4392,2023-05-28,NO3,60326073.056,12783310.0
4393,2023-05-28,NO4,46093115.275,8070332.0
4394,2023-05-28,NO5,40904342.59,8093750.0
4395,2023-05-29,NO1,59769264.877,31714248.0
4396,2023-05-29,NO2,91311767.034,19565222.0
4397,2023-05-29,NO3,62267592.806,12783660.0
4398,2023-05-29,NO4,46543664.15,8070296.0
4399,2023-05-29,NO5,39425990.161,8093646.0
4400,2023-05-30,NO1,64384256.865,31715166.0
4401,2023-05-30,NO2,88836426.431,19566792.0
4402,2023-05-30,NO3,66493710.848,12784868.0
4403,2023-05-30,NO4,49640927.682000004,8070414.0
4404,2023-05-30,NO5,38500400.663,8093748.0
4405,2023-05-31,NO1,63113713.555,31717184.0
4406,2023-05-31,NO2,91650738.525,19568018.0
4407,2023-05-31,NO3,67814806.0,12785242.0
4408,2023-05-31,NO4,49760578.123,8070816.0
4409,2023-05-31,NO5,41561805.64,8094175.0
4410,2023-06-01,NO1,64921492.892,31724320.0
4411,2023-06-01,NO2,90381930.315,19570014.0
4412,2023-06-01,NO3,68942123.037,12787056.0
4413,2023-06-01,NO4,49796580.278,8071660.0
4414,2023-06-01,NO5,42009805.231,8095900.0
4415,2023-06-02,NO1,64477700.734,31726338.0
4416,2023-06-02,NO2,85680872.452,19571386.0
4417,2023-06-02,NO3,68184420.866,12788364.0
4418,2023-06-02,NO4,48070274.269,8072226.0
4419,2023-06-02,NO5,40573743.809,8096734.0
4420,2023-06-03,NO1,56035297.143,31726268.0
4421,2023-06-03,NO2,86345667.23,19571220.0
4422,2023-06-03,NO3,63957378.537,12788230.0
4423,2023-06-03,NO4,46815542.802,8072156.0
4424,2023-06-03,NO5,40363090.969,8096714.0
4425,2023-06-04,NO1,54443766.023,31726198.0
4426,2023-06-04,NO2,84601907.155,19571138.0
4427,2023-06-04,NO3,58236252.065,12788308.0
4428,2023-06-04,NO4,47090716.327,8072122.0
4429,2023-06-04,NO5,39576195.974,8096752.0
4430,2023-06-05,NO1,61670377.375,31725912.0
4431,2023-06-05,NO2,83027004.848,19571742.0
4432,2023-06-05,NO3,61956678.97,12789470.0
4433,2023-06-05,NO4,49798629.475,8072274.0
4434,2023-06-05,NO5,40038120.009,8096980.0
4435,2023-06-06,NO1,62148466.09,31725964.0
4436,2023-06-06,NO2,80396583.424,19572454.0
4437,2023-06-06,NO3,61751454.063999996,12790160.0
4438,2023-06-06,NO4,46751946.629,8072742.0
4439,2023-06-06,NO5,40303239.431,8097590.0
4440,2023-06-07,NO1,61753531.319,31726702.0
4441,2023-06-07,NO2,80614498.712,19573850.0
4442,2023-06-07,NO3,61329139.769,12790322.0
4443,2023-06-07,NO4,46351876.545,8072834.0
4444,2023-06-07,NO5,41399677.337,8098060.0
4445,2023-06-08,NO1,61405547.185,31728824.0
4446,2023-06-08,NO2,83668013.634,19575026.0
4447,2023-06-08,NO3,60529845.642,12791246.0
4448,2023-06-08,NO4,44479480.348,8073138.0
4449,2023-06-08,NO5,42157341.894,8098662.0
4450,2023-06-09,NO1,59912695.986,31732074.0
4451,2023-06-09,NO2,81651833.876,19576204.0
4452,2023-06-09,NO3,58320781.221,12792474.0
4453,2023-06-09,NO4,43566203.021,8073338.0
4454,2023-06-09,NO5,42033107.635,8098996.0
4455,2023-06-10,NO1,53019282.203,31731984.0
4456,2023-06-10,NO2,84036971.071,19576000.0
4457,2023-06-10,NO3,56520031.253,12792676.0
4458,2023-06-10,NO4,40323629.94,8073344.0
4459,2023-06-10,NO5,40983469.499,8099038.0
4460,2023-06-11,NO1,52848807.253,31731916.0
4461,2023-06-11,NO2,82504358.703,19576298.0
4462,2023-06-11,NO3,56665239.523,12792800.0
4463,2023-06-11,NO4,39358488.939,8073176.0
4464,2023-06-11,NO5,40824917.4,8099062.0
4465,2023-06-12,NO1,61168099.036,31734060.0
4466,2023-06-12,NO2,85092149.861,19577780.0
4467,2023-06-12,NO3,59972377.32,12793720.0
4468,2023-06-12,NO4,42639400.992,8073280.0
4469,2023-06-12,NO5,42524394.246,8099620.0
4470,2023-06-13,NO1,60147875.24,31733944.0
4471,2023-06-13,NO2,82924660.314,19579372.0
4472,2023-06-13,NO3,59099745.05,12794262.0
4473,2023-06-13,NO4,43656463.19,8073466.0
4474,2023-06-13,NO5,42934860.48,8100224.0
4475,2023-06-14,NO1,61037424.944,31734180.0
4476,2023-06-14,NO2,79471758.483,19580032.0
4477,2023-06-14,NO3,58363645.966,12795424.0
4478,2023-06-14,NO4,43897317.857,8073598.0
4479,2023-06-14,NO5,42782821.716,8100598.0
4480,2023-06-15,NO1,60994023.064,31734962.0
4481,2023-06-15,NO2,79121931.89,19581084.0
4482,2023-06-15,NO3,58964813.807,12795942.0
4483,2023-06-15,NO4,44836869.274,8073870.0
4484,2023-06-15,NO5,42646876.785000004,8100852.0
4485,2023-06-16,NO1,59029163.385,31736304.0
4486,2023-06-16,NO2,76950585.723,19581994.0
4487,2023-06-16,NO3,58087234.192999996,12796798.0
4488,2023-06-16,NO4,44901166.786,8074202.0
4489,2023-06-16,NO5,40529352.21,8100986.0
4490,2023-06-17,NO1,51112300.634,31736304.0
4491,2023-06-17,NO2,74628575.81,19581832.0
4492,2023-06-17,NO3,54940120.359,12796776.0
4493,2023-06-17,NO4,43193713.034,8074216.0
4494,2023-06-17,NO5,39408903.6,8101006.0
4495,2023-06-18,NO1,50295050.034,31736366.0
4496,2023-06-18,NO2,73778738.796,19581896.0
4497,2023-06-18,NO3,54567895.419,12796854.0
4498,2023-06-18,NO4,41986764.047,8074146.0
4499,2023-06-18,NO5,40476157.779,8100998.0
4500,2023-06-19,NO1,58423056.632,31737118.0
4501,2023-06-19,NO2,77339075.51099999,19583656.0
4502,2023-06-19,NO3,58272440.681,12797786.0
4503,2023-06-19,NO4,42264459.086,8074364.0
4504,2023-06-19,NO5,40840072.705,8101172.0
4505,2023-06-20,NO1,58560488.206,31737918.0
4506,2023-06-20,NO2,77421613.924,19584704.0
4507,2023-06-20,NO3,58573338.953999996,12798638.0
4508,2023-06-20,NO4,41612378.499,8074590.0
4509,2023-06-20,NO5,40844683.684,8101428.0
4510,2023-06-21,NO1,59489512.327,31738498.0
4511,2023-06-21,NO2,80676024.997,19585684.0
4512,2023-06-21,NO3,58633545.935,12799170.0
4513,2023-06-21,NO4,41730751.469,8074656.0
4514,2023-06-21,NO5,41032674.184,8101858.0
4515,2023-06-22,NO1,58675050.615,31741442.0
4516,2023-06-22,NO2,77681087.485,19586856.0
4517,2023-06-22,NO3,59696310.974,12800484.0
4518,2023-06-22,NO4,41259191.603,8074672.0
4519,2023-06-22,NO5,40978969.133,8102248.0
4520,2023-06-23,NO1,57076505.997,31743558.0
4521,2023-06-23,NO2,79652636.165,19587640.0
4522,2023-06-23,NO3,59892474.507,12801134.0
4523,2023-06-23,NO4,42577600.43,8074846.0
4524,2023-06-23,NO5,40891084.894,8102424.0
4525,2023-06-24,NO1,50034215.271,31743354.0
4526,2023-06-24,NO2,78375076.27,19587532.0
4527,2023-06-24,NO3,56133669.326,12801018.0
4528,2023-06-24,NO4,42893733.498,8074822.0
4529,2023-06-24,NO5,39199416.405,8102422.0
4530,2023-06-25,NO1,50145326.905,31743374.0
4531,2023-06-25,NO2,77423787.467,19587384.0
4532,2023-06-25,NO3,54703343.622,12800942.0
4533,2023-06-25,NO4,42767491.942999996,8074818.0
4534,2023-06-25,NO5,38958318.151,8102462.0
4535,2023-06-26,NO1,57594748.336,31744436.0
4536,2023-06-26,NO2,80917021.022,19588306.0
4537,2023-06-26,NO3,58320437.106,12800940.0
4538,2023-06-26,NO4,43147998.799,8075036.0
4539,2023-06-26,NO5,40228382.615,8103152.0
4540,2023-06-27,NO1,56776763.577,31745860.0
4541,2023-06-27,NO2,81512752.786,19589810.0
4542,2023-06-27,NO3,57999584.893,12802184.0
4543,2023-06-27,NO4,42411665.361,8075314.0
4544,2023-06-27,NO5,40389747.645,8103286.0
4545,2023-06-28,NO1,56890559.59,31747576.0
4546,2023-06-28,NO2,77010276.965,19590686.0
4547,2023-06-28,NO3,58843946.92,12802868.0
4548,2023-06-28,NO4,43101821.5,8075968.0
4549,2023-06-28,NO5,37529025.181,8103818.0
4550,2023-06-29,NO1,57398823.100999996,31748694.0
4551,2023-06-29,NO2,77968998.597,19591516.0
4552,2023-06-29,NO3,59330893.013,12803706.0
4553,2023-06-29,NO4,43160061.088,8076172.0
4554,2023-06-29,NO5,36580750.531,8104128.0
4555,2023-06-30,NO1,56316461.553,31750084.0
4556,2023-06-30,NO2,79790364.81199999,19593074.0
4557,2023-06-30,NO3,58939105.425,12804472.0
4558,2023-06-30,NO4,41479504.866,8076372.0
4559,2023-06-30,NO5,36929313.314,8104342.0
4560,2023-07-01,NO1,49043690.324,31747226.0
4561,2023-07-01,NO2,85464770.254,19592292.0
4562,2023-07-01,NO3,57642634.82,12801998.0
4563,2023-07-01,NO4,40882423.915,8075178.0
4564,2023-07-01,NO5,38871359.291,8103794.0
4565,2023-07-02,NO1,50098140.632,31747326.0
4566,2023-07-02,NO2,81198468.597,19592234.0
4567,2023-07-02,NO3,56365258.709,12801956.0
4568,2023-07-02,NO4,42135349.678,8075130.0
4569,2023-07-02,NO5,39616053.364,8103838.0
4570,2023-07-03,NO1,56659385.994,31748306.0
4571,2023-07-03,NO2,86025173.444,19593136.0
4572,2023-07-03,NO3,59435388.717,12802736.0
4573,2023-07-03,NO4,43569975.057,8075370.0
4574,2023-07-03,NO5,41823366.33,8104102.0
4575,2023-07-04,NO1,56539121.534,31749818.0
4576,2023-07-04,NO2,82772203.046,19594192.0
4577,2023-07-04,NO3,60335600.682,12803194.0
4578,2023-07-04,NO4,42249179.155,8075860.0
4579,2023-07-04,NO5,42849124.126,8104368.0
4580,2023-07-05,NO1,56826221.239,31751932.0
4581,2023-07-05,NO2,85058782.265,19595198.0
4582,2023-07-05,NO3,59128943.975999996,12804485.0
4583,2023-07-05,NO4,43167564.793,8076190.0
4584,2023-07-05,NO5,42987429.897,8104660.0
4585,2023-07-06,NO1,57047988.742,31754770.0
4586,2023-07-06,NO2,84879911.264,19595738.0
4587,2023-07-06,NO3,58933703.791999996,12805946.0
4588,2023-07-06,NO4,43667183.88,8076476.0
4589,2023-07-06,NO5,40493683.889,8104984.0
4590,2023-07-07,NO1,54811200.149000004,31756474.0
4591,2023-07-07,NO2,79304709.694,19597060.0
4592,2023-07-07,NO3,58511440.483,12807012.0
4593,2023-07-07,NO4,42454166.997,8076962.0
4594,2023-07-07,NO5,38904357.248,8105160.0
4595,2023-07-08,NO1,47772459.274000004,31756600.0
4596,2023-07-08,NO2,78525852.209,19596806.0
4597,2023-07-08,NO3,54916558.206,12806876.0
4598,2023-07-08,NO4,41450583.043,8076980.0
4599,2023-07-08,NO5,37489138.408,8105160.0
4600,2023-07-09,NO1,46205722.517,31756880.0
4601,2023-07-09,NO2,74412047.38,19596424.0
4602,2023-07-09,NO3,54381146.791,12806838.0
4603,2023-07-09,NO4,41023611.085,8076966.0
4604,2023-07-09,NO5,35936367.293,8105188.0
4605,2023-07-10,NO1,53128248.829,31758042.0
4606,2023-07-10,NO2,78240159.653,19596368.0
4607,2023-07-10,NO3,57176523.858,12806950.0
4608,2023-07-10,NO4,41418477.244,8077334.0
4609,2023-07-10,NO5,34532714.86,8105628.0
4610,2023-07-11,NO1,52030723.955,31758326.0
4611,2023-07-11,NO2,80663313.148,19596716.0
4612,2023-07-11,NO3,58044893.263,12807478.0
4613,2023-07-11,NO4,40882118.58,8077770.0
4614,2023-07-11,NO5,34408812.192,8107160.0
4615,2023-07-12,NO1,53501160.763,31759408.0
4616,2023-07-12,NO2,81140755.66,19596752.0
4617,2023-07-12,NO3,56993998.367,12807740.0
4618,2023-07-12,NO4,40127730.808,8077988.0
4619,2023-07-12,NO5,35730573.734,8108074.0
4620,2023-07-13,NO1,52746190.505,31761012.0
4621,2023-07-13,NO2,84456211.88,19597696.0
4622,2023-07-13,NO3,58397752.11,12807968.0
4623,2023-07-13,NO4,39902431.873,8078206.0
4624,2023-07-13,NO5,35697382.839999996,8108434.0
4625,2023-07-14,NO1,51411360.467,31762200.0
4626,2023-07-14,NO2,82897586.681,19598388.0
4627,2023-07-14,NO3,59107924.71,12808040.0
4628,2023-07-14,NO4,39842184.199,8078178.0
4629,2023-07-14,NO5,36165444.38,8108278.0
4630,2023-07-15,NO1,48742245.525,31762192.0
4631,2023-07-15,NO2,86254812.843,19598248.0
4632,2023-07-15,NO3,57564612.371,12807856.0
4633,2023-07-15,NO4,40024371.399,8078112.0
4634,2023-07-15,NO5,43324813.907,8108254.0
4635,2023-07-16,NO1,48332492.071,31762100.0
4636,2023-07-16,NO2,85653658.79,19598186.0
4637,2023-07-16,NO3,58957291.747,12807762.0
4638,2023-07-16,NO4,39385654.294,8078116.0
4639,2023-07-16,NO5,42526137.638,8108254.0
4640,2023-07-17,NO1,51969655.138,31762079.0
4641,2023-07-17,NO2,87831744.76099999,19598492.0
4642,2023-07-17,NO3,62170216.737,12807718.0
4643,2023-07-17,NO4,40844796.006,8078184.0
4644,2023-07-17,NO5,44748573.604,8108502.0
4645,2023-07-18,NO1,51589032.325,31762320.0
4646,2023-07-18,NO2,85425271.711,19598734.0
4647,2023-07-18,NO3,62834014.869,12807974.0
4648,2023-07-18,NO4,41249928.569,8078446.0
4649,2023-07-18,NO5,41742765.802,8108562.0
4650,2023-07-19,NO1,51396787.569,31762892.0
4651,2023-07-19,NO2,85663610.53,19598990.0
4652,2023-07-19,NO3,62865261.23,12808120.0
4653,2023-07-19,NO4,42248328.577,8078428.0
4654,2023-07-19,NO5,41010227.244,8108530.0
4655,2023-07-20,NO1,52032770.723,31763394.0
4656,2023-07-20,NO2,87273668.27,19599154.0
4657,2023-07-20,NO3,63144734.224,12808046.0
4658,2023-07-20,NO4,42579801.094,8078468.0
4659,2023-07-20,NO5,43084049.382,8108898.0
4660,2023-07-21,NO1,52318842.748,31763588.0
4661,2023-07-21,NO2,82473180.608,19599262.0
4662,2023-07-21,NO3,63248560.878,12808196.0
4663,2023-07-21,NO4,42904240.091,8078424.0
4664,2023-07-21,NO5,42880829.474,8108832.0
4665,2023-07-22,NO1,49258092.556,31763544.0
4666,2023-07-22,NO2,83319178.377,19599240.0
4667,2023-07-22,NO3,61282647.093,12808152.0
4668,2023-07-22,NO4,41777121.357,8078424.0
4669,2023-07-22,NO5,42275828.899,8108832.0
4670,2023-07-23,NO1,47641855.507,31763576.0
4671,2023-07-23,NO2,83734262.192,19599270.0
4672,2023-07-23,NO3,60033859.97,12808160.0
4673,2023-07-23,NO4,41345599.674,8078424.0
4674,2023-07-23,NO5,41521567.012,8108832.0
4675,2023-07-24,NO1,53973270.739,31763942.0
4676,2023-07-24,NO2,83158936.747,19599642.0
4677,2023-07-24,NO3,61938369.712,12808256.0
4678,2023-07-24,NO4,42645398.302,8078432.0
4679,2023-07-24,NO5,39378648.138,8108844.0
4680,2023-07-25,NO1,53172468.54,31764104.0
4681,2023-07-25,NO2,86266476.302,19600090.0
4682,2023-07-25,NO3,62383964.395,12808346.0
4683,2023-07-25,NO4,41827146.776,8078526.0
4684,2023-07-25,NO5,39617097.412,8108988.0
4685,2023-07-26,NO1,52882498.064,31764192.0
4686,2023-07-26,NO2,84518510.715,19599948.0
4687,2023-07-26,NO3,60648876.542,12808382.0
4688,2023-07-26,NO4,41859960.21,8078608.0
4689,2023-07-26,NO5,39474767.874,8109122.0
4690,2023-07-27,NO1,53044283.821,31764242.0
4691,2023-07-27,NO2,75454176.995,19600102.0
4692,2023-07-27,NO3,61258379.441,12808564.0
4693,2023-07-27,NO4,42386933.323,8078804.0
4694,2023-07-27,NO5,39064369.265,8109154.0
4695,2023-07-28,NO1,51777230.138000004,31764800.0
4696,2023-07-28,NO2,74300687.355,19600336.0
4697,2023-07-28,NO3,61025908.911,12808866.0
4698,2023-07-28,NO4,42432289.192,8079022.0
4699,2023-07-28,NO5,38102734.387,8109260.0
4700,2023-07-29,NO1,47344069.405,31764894.0
4701,2023-07-29,NO2,76590056.289,19600242.0
4702,2023-07-29,NO3,59781382.641,12808798.0
4703,2023-07-29,NO4,41986678.797,8078990.0
4704,2023-07-29,NO5,35101783.953,8109216.0
4705,2023-07-30,NO1,48010118.229,31765024.0
4706,2023-07-30,NO2,81804677.289,19600234.0
4707,2023-07-30,NO3,57548835.743,12808790.0
4708,2023-07-30,NO4,41476370.201,8078876.0
4709,2023-07-30,NO5,36977021.966,8109222.0
4710,2023-07-31,NO1,54223305.736999996,31765796.0
4711,2023-07-31,NO2,78161943.74,19600936.0
4712,2023-07-31,NO3,60673540.11,12809036.0
4713,2023-07-31,NO4,41681433.502,8078862.0
4714,2023-07-31,NO5,36350494.092,8109290.0
4715,2023-08-01,NO1,55779841.628,31766562.0
4716,2023-08-01,NO2,74855514.926,19601762.0
4717,2023-08-01,NO3,61867283.634,12810066.0
4718,2023-08-01,NO4,40785405.92,8079180.0
4719,2023-08-01,NO5,34925938.733,8109314.0
4720,2023-08-02,NO1,54867174.071,31766870.0
4721,2023-08-02,NO2,77006193.973,19603138.0
4722,2023-08-02,NO3,61181780.474,12810300.0
4723,2023-08-02,NO4,40713226.338,8079054.0
4724,2023-08-02,NO5,34314078.698,8109336.0
4725,2023-08-03,NO1,55777738.82,31768148.0
4726,2023-08-03,NO2,81963010.385,19603576.0
4727,2023-08-03,NO3,61969012.012,12810750.0
4728,2023-08-03,NO4,40772160.922,8079118.0
4729,2023-08-03,NO5,33907776.004,8109372.0
4730,2023-08-04,NO1,55275343.159,31768896.0
4731,2023-08-04,NO2,75754150.23,19604266.0
4732,2023-08-04,NO3,63116871.317,12811334.0
4733,2023-08-04,NO4,40480929.679,8079090.0
4734,2023-08-04,NO5,32814290.854,8109764.0
4735,2023-08-05,NO1,50848431.967,31768896.0
4736,2023-08-05,NO2,72309946.923,19604108.0
4737,2023-08-05,NO3,60734446.489,12811224.0
4738,2023-08-05,NO4,40216885.116,8079022.0
4739,2023-08-05,NO5,33291484.976,8109718.0
4740,2023-08-06,NO1,50757400.821,31769104.0
4741,2023-08-06,NO2,78783875.009,19604084.0
4742,2023-08-06,NO3,61748594.838,12811194.0
4743,2023-08-06,NO4,39709569.665,8079002.0
4744,2023-08-06,NO5,34393268.407,8109698.0
4745,2023-08-07,NO1,61273395.052,31771384.0
4746,2023-08-07,NO2,87803338.246,19604342.0
4747,2023-08-07,NO3,67250358.769,12810896.0
4748,2023-08-07,NO4,43049718.626,8079044.0
4749,2023-08-07,NO5,41138156.764,8109738.0
4750,2023-08-08,NO1,60267148.886,31771282.0
4751,2023-08-08,NO2,89356672.35,19604840.0
4752,2023-08-08,NO3,67253032.976,12811304.0
4753,2023-08-08,NO4,42305353.757,8079272.0
4754,2023-08-08,NO5,43909745.741,8109938.0
4755,2023-08-09,NO1,60184404.081,31771214.0
4756,2023-08-09,NO2,87510252.259,19605780.0
4757,2023-08-09,NO3,66624830.097,12811944.0
4758,2023-08-09,NO4,41496235.174,8079356.0
4759,2023-08-09,NO5,41333323.854,8109966.0
4760,2023-08-10,NO1,60308595.438,31772312.0
4761,2023-08-10,NO2,83668038.263,19606504.0
4762,2023-08-10,NO3,66529195.511,12812290.0
4763,2023-08-10,NO4,42278202.713,8079314.0
4764,2023-08-10,NO5,38874661.304,8110040.0
4765,2023-08-11,NO1,58498723.230000004,31773980.0
4766,2023-08-11,NO2,78724876.708,19607194.0
4767,2023-08-11,NO3,66191140.22,12813178.0
4768,2023-08-11,NO4,42070694.888,8079338.0
4769,2023-08-11,NO5,37748222.912,8110126.0
4770,2023-08-12,NO1,52199199.88,31773948.0
4771,2023-08-12,NO2,78215914.569,19607038.0
4772,2023-08-12,NO3,61442380.44,12813022.0
4773,2023-08-12,NO4,40107250.195,8079358.0
4774,2023-08-12,NO5,35754336.798,8110104.0
4775,2023-08-13,NO1,52036037.118,31774102.0
4776,2023-08-13,NO2,77336032.244,19607102.0
4777,2023-08-13,NO3,60751451.177,12813060.0
4778,2023-08-13,NO4,40502697.834,8079350.0
4779,2023-08-13,NO5,35001563.91,8110110.0
4780,2023-08-14,NO1,59509458.135,31774378.0
4781,2023-08-14,NO2,78148720.675,19608148.0
4782,2023-08-14,NO3,64266172.607,12813794.0
4783,2023-08-14,NO4,42979765.76,8079530.0
4784,2023-08-14,NO5,35727582.591,8110186.0
4785,2023-08-15,NO1,60855169.752000004,31774784.0
4786,2023-08-15,NO2,79483276.112,19609312.0
4787,2023-08-15,NO3,64993584.424,12814710.0
4788,2023-08-15,NO4,43163235.371,8079834.0
4789,2023-08-15,NO5,35910866.887,8110364.0
4790,2023-08-16,NO1,61169999.517,31775156.0
4791,2023-08-16,NO2,78926171.505,19610162.0
4792,2023-08-16,NO3,65179745.073,12815870.0
4793,2023-08-16,NO4,43958946.526,8080048.0
4794,2023-08-16,NO5,36166723.184,8111168.0
4795,2023-08-17,NO1,60183386.691,31775478.0
4796,2023-08-17,NO2,78844570.508,19611824.0
4797,2023-08-17,NO3,66006532.02,12816326.0
4798,2023-08-17,NO4,45411768.908,8080226.0
4799,2023-08-17,NO5,36146038.842,8111794.0
4800,2023-08-18,NO1,58630653.345,31776604.0
4801,2023-08-18,NO2,78093663.773,19612432.0
4802,2023-08-18,NO3,64816238.52,12816726.0
4803,2023-08-18,NO4,45952144.833,8080255.0
4804,2023-08-18,NO5,35207383.322,8111910.0
4805,2023-08-19,NO1,52612657.072,31776636.0
4806,2023-08-19,NO2,80496637.315,19612326.0
4807,2023-08-19,NO3,61234181.937,12816518.0
4808,2023-08-19,NO4,44029789.14,8080144.0
4809,2023-08-19,NO5,33890331.006,8111978.0
4810,2023-08-20,NO1,53296820.387,31776576.0
4811,2023-08-20,NO2,76929239.277,19612164.0
4812,2023-08-20,NO3,59488977.948,12816412.0
4813,2023-08-20,NO4,44003868.639,8080062.0
4814,2023-08-20,NO5,33686676.994,8112034.0
4815,2023-08-21,NO1,60321546.256,31777324.0
4816,2023-08-21,NO2,77134509.214,19612708.0
4817,2023-08-21,NO3,65149626.764,12816460.0
4818,2023-08-21,NO4,45643509.624,8080196.0
4819,2023-08-21,NO5,35391939.61,8112426.0
4820,2023-08-22,NO1,60528501.997,31776970.0
4821,2023-08-22,NO2,75707632.241,19614474.0
4822,2023-08-22,NO3,65432642.889,12816518.0
4823,2023-08-22,NO4,45660394.809,8080954.0
4824,2023-08-22,NO5,35321730.783,8112634.0
4825,2023-08-23,NO1,60588163.926,31778630.0
4826,2023-08-23,NO2,76472406.778,19616094.0
4827,2023-08-23,NO3,65770430.86,12816708.0
4828,2023-08-23,NO4,45928190.944,8081072.0
4829,2023-08-23,NO5,35299421.68,8112762.0
4830,2023-08-24,NO1,61918509.967,31781292.0
4831,2023-08-24,NO2,77201695.411,19617288.0
4832,2023-08-24,NO3,63558645.451,12817138.0
4833,2023-08-24,NO4,45160978.735,8081154.0
4834,2023-08-24,NO5,34815471.586,8112970.0
4835,2023-08-25,NO1,62259930.918,31782719.0
4836,2023-08-25,NO2,77303987.127,19618076.0
4837,2023-08-25,NO3,63780530.046,12817504.0
4838,2023-08-25,NO4,44374175.865,8081064.0
4839,2023-08-25,NO5,34371791.329,8113078.0
4840,2023-08-26,NO1,56963428.717,31782652.0
4841,2023-08-26,NO2,74001085.246,19618022.0
4842,2023-08-26,NO3,63417052.407,12817396.0
4843,2023-08-26,NO4,42716371.649,8080796.0
4844,2023-08-26,NO5,29858327.973,8113054.0
4845,2023-08-27,NO1,56267604.387,31782838.0
4846,2023-08-27,NO2,73569893.345,19617998.0
4847,2023-08-27,NO3,63316441.791,12817248.0
