,DATE,PRISOMRÅDE,FORBRUK_KWH,ANTALL_MÅLEPUNKT,PRODUKSJON_KWH,NETTO_PRODUKSJON_KWH
2758,2022-07-05,NO4,40737366.276,8011300.0,61051985.452,20314619.176
2759,2022-07-05,NO5,44432942.347,7955694.0,81965434.341,37532491.994
2760,2022-07-06,NO1,59197216.148,31354032.0,55130483.282,-4066732.866000004
2761,2022-07-06,NO2,85481532.793,19354542.0,89564274.317,4082741.524000004
2762,2022-07-06,NO3,65386893.402,12658202.0,81883563.446,16496670.043999992
2763,2022-07-06,NO4,42834359.589,8011884.0,58376060.979,15541701.39
2764,2022-07-06,NO5,45103988.175,7956046.0,83143547.471,38039559.296000004
2765,2022-07-07,NO1,58572108.977,31356728.0,54325417.229,-4246691.747999996
2766,2022-07-07,NO2,88833758.109,19355224.0,71925863.502,-16907894.606999993
2767,2022-07-07,NO3,66903182.623,12658540.0,84030881.761,17127699.138000004
2768,2022-07-07,NO4,43625398.945,8012026.0,54568725.218,10943326.273000002
2769,2022-07-07,NO5,44468943.252,7956298.0,90578905.452,46109962.20000001
2770,2022-07-08,NO1,56318935.484,31357342.0,53373108.144,-2945827.339999996
2771,2022-07-08,NO2,88568762.564,19356160.0,64970587.265,-23598175.298999995
2772,2022-07-08,NO3,65924117.337,12659090.0,88400991.161,22476873.824
2773,2022-07-08,NO4,44039644.719,8012149.0,55902389.235,11862744.516000003
2774,2022-07-08,NO5,42490053.824,7956404.0,82065608.031,39575554.207
2775,2022-07-09,NO1,50983084.564,31357326.0,50779728.008,-203356.55600000173
2776,2022-07-09,NO2,87355918.425,19355772.0,46315267.924,-41040650.500999995
2777,2022-07-09,NO3,64576012.209,12658840.0,88717819.923,24141807.713999994
2778,2022-07-09,NO4,42442864.816,8012092.0,58021451.752,15578586.935999997
2779,2022-07-09,NO5,46422674.604,7956356.0,63503443.475,17080768.871
2780,2022-07-10,NO1,50081079.364,31357478.0,51854001.675,1772922.310999997
2781,2022-07-10,NO2,83903741.281,19355406.0,53514504.738,-30389236.543000005
2782,2022-07-10,NO3,62903173.74,12658764.0,76476515.332,13573341.592
2783,2022-07-10,NO4,40955245.786,8011898.0,62995648.445,22040402.659
2784,2022-07-10,NO5,45513531.057,7956346.0,65872003.296,20358472.239
2785,2022-07-11,NO1,55047988.708,31358492.0,53074648.318,-1973340.3899999931
2786,2022-07-11,NO2,78099729.375,19355738.0,109946069.224,31846339.849000007
2787,2022-07-11,NO3,61636747.683,12658910.0,81089316.887,19452569.203999996
2788,2022-07-11,NO4,41535854.068,8012210.0,67539267.334,26003413.266000003
2789,2022-07-11,NO5,42538877.606,7956766.0,94124265.846,51585388.24
2790,2022-07-12,NO1,55087291.641,31359284.0,50189285.482,-4898006.159000002
2791,2022-07-12,NO2,78482807.784,19355784.0,94417736.725,15934928.941
2792,2022-07-12,NO3,57766693.907,12659070.0,82025517.92999999,24258824.022999994
2793,2022-07-12,NO4,40487827.831,8012494.0,56693172.03,16205344.199000001
2794,2022-07-12,NO5,41388373.77,7957158.0,93282700.424,51894326.65399999
2795,2022-07-13,NO1,54245403.723,31359880.0,46439198.402,-7806205.320999995
2796,2022-07-13,NO2,84309813.88,19356082.0,83928673.167,-381140.7129999995
2797,2022-07-13,NO3,58458385.705,12659180.0,80568313.127,22109927.422000006
2798,2022-07-13,NO4,40420585.519,8012506.0,53699922.597,13279337.078000002
2799,2022-07-13,NO5,43913823.646,7957248.0,71425285.333,27511461.687000006
2800,2022-07-14,NO1,54910488.429,31361116.0,45323012.501,-9587475.927999996
2801,2022-07-14,NO2,85807531.094,19356522.0,89748560.846,3941029.752000004
2802,2022-07-14,NO3,63653846.903,12659740.0,83589879.686,19936032.783000007
2803,2022-07-14,NO4,41500745.41,8012864.0,52337649.63,10836904.220000006
2804,2022-07-14,NO5,45561768.199,7957534.0,69497876.868,23936108.669
2805,2022-07-15,NO1,54294337.005,31361160.0,45751046.662,-8543290.343000002
2806,2022-07-15,NO2,88118761.206,19357226.0,69801746.659,-18317014.547000006
2807,2022-07-15,NO3,64921372.06,12660570.0,75509564.897,10588192.836999997
2808,2022-07-15,NO4,43098697.571,8012701.0,59474045.672,16375348.100999996
2809,2022-07-15,NO5,43401131.467,7957774.0,72455859.699,29054728.232
2810,2022-07-16,NO1,50263482.951,31361150.0,41922470.324,-8341012.626999997
2811,2022-07-16,NO2,87649544.3,19356974.0,47219291.565,-40430252.735
2812,2022-07-16,NO3,63797595.264,12660498.0,71142761.82699999,7345166.562999994
2813,2022-07-16,NO4,42061794.861,8012710.0,55670515.41,13608720.548999995
2814,2022-07-16,NO5,44753600.886,7957754.0,62023477.829,17269876.943000004
2815,2022-07-17,NO1,48394505.952,31361086.0,38776789.565,-9617716.387000002
2816,2022-07-17,NO2,84877080.488,19356860.0,48258487.765,-36618592.723000005
2817,2022-07-17,NO3,62662478.449,12660448.0,84309630.681,21647152.231999993
2818,2022-07-17,NO4,42312386.787,8012706.0,66127576.847,23815190.060000002
2819,2022-07-17,NO5,43372344.14,7957778.0,69656212.48,26283868.340000004
2820,2022-07-18,NO1,53871724.417,31361618.0,38399648.724,-15472075.693000004
2821,2022-07-18,NO2,78525459.533,19356818.0,101378286.009,22852826.475999996
2822,2022-07-18,NO3,64148471.186,12660656.0,84931736.763,20783265.577
2823,2022-07-18,NO4,43287460.016,8012908.0,67068388.144,23780928.128
2824,2022-07-18,NO5,41737923.958,7957816.0,84103377.697,42365453.739
2825,2022-07-19,NO1,51306944.56,31361928.0,39484525.721,-11822418.839000002
2826,2022-07-19,NO2,78074580.35,19356842.0,99305355.238,21230774.88800001
2827,2022-07-19,NO3,62894333.063,12661034.0,77622715.222,14728382.159000002
2828,2022-07-19,NO4,42110307.309,8012962.0,71726461.655,29616154.346
2829,2022-07-19,NO5,40558097.023,7958000.0,85855928.292,45297831.268999994
2830,2022-07-20,NO1,53113620.742,31362206.0,42221342.842,-10892277.899999999
2831,2022-07-20,NO2,79752611.842,19356870.0,75373802.103,-4378809.738999993
2832,2022-07-20,NO3,61711662.774,12661320.0,75963540.577,14251877.80300001
2833,2022-07-20,NO4,41754126.671,8013076.0,71554008.882,29799882.211000003
2834,2022-07-20,NO5,39130450.823,7958102.0,88154780.971,49024330.148
2835,2022-07-21,NO1,53317414.469,31362406.0,38752357.016,-14565057.452999994
2836,2022-07-21,NO2,78029842.878,19356944.0,109091957.856,31062114.978
2837,2022-07-21,NO3,62052924.491,12661346.0,80654760.455,18601835.964
2838,2022-07-21,NO4,42149378.377,8013128.0,72987371.922,30837993.54500001
2839,2022-07-21,NO5,40166060.387,7958268.0,97818683.831,57652623.444
2840,2022-07-22,NO1,52720875.412,31362914.0,37525375.624,-15195499.788000003
2841,2022-07-22,NO2,77124551.174,19357028.0,95372250.513,18247699.339
2842,2022-07-22,NO3,63265182.428,12661616.0,76198964.765,12933782.336999997
2843,2022-07-22,NO4,42975041.914,8013220.0,74106931.028,31131889.114
2844,2022-07-22,NO5,42428324.397,7958394.0,90528873.985,48100549.588
2845,2022-07-23,NO1,48505565.137,31362942.0,35040106.724,-13465458.413000003
2846,2022-07-23,NO2,76848133.13,19356970.0,73552339.516,-3295793.6139999926
2847,2022-07-23,NO3,59845695.539,12661440.0,74346433.112,14500737.573000006
2848,2022-07-23,NO4,42028552.117,8013266.0,75181223.435,33152671.318000004
2849,2022-07-23,NO5,42449071.892,7958322.0,83571072.107,41122000.214999996
2850,2022-07-24,NO1,48512179.451,31363062.0,35114506.639,-13397672.811999999
2851,2022-07-24,NO2,85245294.519,19356822.0,54889011.626,-30356282.89299999
2852,2022-07-24,NO3,58322857.877,12661470.0,70675499.638,12352641.761
2853,2022-07-24,NO4,41390728.196,8013304.0,76052585.478,34661857.282
2854,2022-07-24,NO5,43060266.452,7958260.0,67670800.025,24610533.573000006
2855,2022-07-25,NO1,53986316.45,31363676.0,39495367.837,-14490948.613000005
2856,2022-07-25,NO2,87015317.325,19356892.0,60726329.357,-26288987.968000002
2857,2022-07-25,NO3,60369802.144,12661834.0,69881833.81,9512031.666000001
2858,2022-07-25,NO4,42511785.937,8013498.0,77810264.053,35298478.116000004
2859,2022-07-25,NO5,42460743.53,7958308.0,75170032.315,32709288.784999996
2860,2022-07-26,NO1,53776403.615,31363930.0,35503657.142,-18272746.473000005
2861,2022-07-26,NO2,87258216.485,19356944.0,62674281.718,-24583934.766999997
2862,2022-07-26,NO3,62164090.707,12662222.0,84114969.403,21950878.695999995
2863,2022-07-26,NO4,41826743.455,8013736.0,67555128.174,25728384.718999997
2864,2022-07-26,NO5,41664360.659,7958360.0,64573053.17,22908692.511
2865,2022-07-27,NO1,53939308.623,31364334.0,37546036.276,-16393272.347000003
2866,2022-07-27,NO2,83271675.85,19357056.0,74063425.533,-9208250.316999987
2867,2022-07-27,NO3,64052172.662,12662390.0,77835804.74599999,13783632.083999991
2868,2022-07-27,NO4,43623959.891,8014182.0,76345813.119,32721853.228
2869,2022-07-27,NO5,41614594.072,7958446.0,67990927.715,26376333.643000007
2870,2022-07-28,NO1,53338207.483,31364682.0,37284177.117,-16054030.366000004
2871,2022-07-28,NO2,77014264.777,19357354.0,81158492.144,4144227.3669999987
2872,2022-07-28,NO3,63407438.944,12662558.0,74687567.123,11280128.178999998
2873,2022-07-28,NO4,43836179.999,8014256.0,79475957.273,35639777.274000004
2874,2022-07-28,NO5,40489394.328,7958430.0,83872273.677,43382879.349
2875,2022-07-29,NO1,52816023.94,31364888.0,35090950.028,-17725073.912
2876,2022-07-29,NO2,77272983.015,19357722.0,72771766.429,-4501216.5859999955
2877,2022-07-29,NO3,61420814.813,12662706.0,75679609.602,14258794.788999997
2878,2022-07-29,NO4,42750066.255,8014342.0,79191872.457,36441806.202
2879,2022-07-29,NO5,39751626.812,7958496.0,88586570.483,48834943.671
2880,2022-07-30,NO1,49035642.811,31364978.0,34961822.662,-14073820.148999996
2881,2022-07-30,NO2,78878892.714,19357648.0,52569881.926,-26309010.788000003
2882,2022-07-30,NO3,59592712.827,12662640.0,72163649.261,12570936.434000008
2883,2022-07-30,NO4,41042650.794,8014316.0,74783344.03,33740693.236
2884,2022-07-30,NO5,38913081.421,7958496.0,79036115.769,40123034.348
2885,2022-07-31,NO1,49515093.209,31365100.0,33269161.777,-16245931.432
2886,2022-07-31,NO2,82285233.472,19357700.0,41594056.776,-40691176.696
2887,2022-07-31,NO3,59626745.789,12662672.0,72993733.332,13366987.543000005
2888,2022-07-31,NO4,40613861.152,8014282.0,75988781.22399999,35374920.07199999
2889,2022-07-31,NO5,38985822.124,7958526.0,73741496.503,34755674.37900001
2890,2022-08-01,NO1,56281055.977,31366294.0,39640487.537,-16640568.439999998
2891,2022-08-01,NO2,81923637.752,19359292.0,68874516.289,-13049121.463
2892,2022-08-01,NO3,64159822.902,12663070.0,77360508.321,13200685.418999992
2893,2022-08-01,NO4,43371771.768,8014412.0,79734632.684,36362860.916
2894,2022-08-01,NO5,40348448.219,7958892.0,83718045.84200001,43369597.62300001
2895,2022-08-02,NO1,57991383.111,31367482.0,35295602.752,-22695780.359000005
2896,2022-08-02,NO2,85975180.264,19359886.0,55074019.831,-30901160.433
2897,2022-08-02,NO3,64247737.233,12663554.0,82309631.599,18061894.366000004
2898,2022-08-02,NO4,42241282.523,8014634.0,69773139.375,27531856.851999998
2899,2022-08-02,NO5,40686180.478,7959296.0,68208375.761,27522195.283000007
2900,2022-08-03,NO1,57957295.307,31369312.0,38584259.935,-19373035.371999994
2901,2022-08-03,NO2,84611721.016,19360128.0,61292483.353,-23319237.663000003
2902,2022-08-03,NO3,63805032.418,12663336.0,77456305.97399999,13651273.555999994
2903,2022-08-03,NO4,43566813.338,8014668.0,74312815.064,30746001.725999996
2904,2022-08-03,NO5,40511450.067,7959400.0,70821910.612,30310460.545
2905,2022-08-04,NO1,57810264.081,31370844.0,35030901.843,-22779362.237999998
2906,2022-08-04,NO2,81198443.882,19360114.0,67122897.051,-14075546.831
2907,2022-08-04,NO3,64229025.726,12663600.0,73200084.84200001,8971059.116000004
2908,2022-08-04,NO4,43413330.111,8014840.0,75007398.478,31594068.367
2909,2022-08-04,NO5,40681185.421,7959576.0,87199342.428,46518157.00700001
2910,2022-08-05,NO1,56825916.59,31371226.0,34871985.625,-21953930.965000004
2911,2022-08-05,NO2,81929781.119,19359938.0,67279810.56199999,-14649970.557000011
2912,2022-08-05,NO3,64429928.307,12663592.0,78788967.692,14359039.385000005
2913,2022-08-05,NO4,43988592.324,8015278.0,76783300.431,32794708.106999993
2914,2022-08-05,NO5,40440565.233,7959578.0,90621583.625,50181018.392
2915,2022-08-06,NO1,51948204.543,31371082.0,32440207.697,-19507996.845999997
2916,2022-08-06,NO2,84687835.619,19359680.0,41412951.335,-43274884.284
2917,2022-08-06,NO3,63631220.766,12663506.0,76954609.389,13323388.622999996
2918,2022-08-06,NO4,43668189.636,8015254.0,63699228.408,20031038.772
2919,2022-08-06,NO5,39848201.575,7959600.0,58923568.384,19075366.809
2920,2022-08-07,NO1,52367696.667,31371178.0,31420521.551,-20947175.116000004
2921,2022-08-07,NO2,84163271.509,19359562.0,40036784.663,-44126486.846
2922,2022-08-07,NO3,62523749.092,12663546.0,72779015.469,10255266.376999997
2923,2022-08-07,NO4,43608049.462,8015242.0,76727636.273,33119586.811000004
2924,2022-08-07,NO5,40096125.008,7959610.0,64718298.318,24622173.310000002
2925,2022-08-08,NO1,59753518.703,31371084.0,39886506.998,-19867011.705
2926,2022-08-08,NO2,84266226.403,19360218.0,68580196.233,-15686030.170000002
2927,2022-08-08,NO3,64993961.723,12663732.0,78329110.055,13335148.33200001
2928,2022-08-08,NO4,44475168.421,8015374.0,67687283.567,23212115.146000005
2929,2022-08-08,NO5,38581372.54,7959738.0,100342300.353,61760927.813
2930,2022-08-09,NO1,59545259.401,31371828.0,39723274.936,-19821984.465000004
2931,2022-08-09,NO2,84643309.624,19360512.0,59376269.134,-25267040.489999995
2932,2022-08-09,NO3,64118475.825,12663654.0,80462412.406,16343936.581
2933,2022-08-09,NO4,44082640.273,8015620.0,68628187.896,24545547.622999996
2934,2022-08-09,NO5,37638438.366,7959950.0,95594747.82,57956309.453999996
2935,2022-08-10,NO1,59758807.429,31372888.0,40290416.465,-19468390.963999994
2936,2022-08-10,NO2,84175088.381,19361606.0,64833167.16,-19341921.221
2937,2022-08-10,NO3,61912911.136,12664336.0,78800123.46700001,16887212.331000008
2938,2022-08-10,NO4,44714818.463,8015682.0,65827067.68,21112249.217
2939,2022-08-10,NO5,36986931.737,7960124.0,97911231.801,60924300.063999996
2940,2022-08-11,NO1,59905639.477,31374584.0,40282838.142,-19622801.335
2941,2022-08-11,NO2,80113392.021,19362078.0,87686363.45,7572971.429000005
2942,2022-08-11,NO3,64418665.259,12665384.0,81856531.492,17437866.232999995
2943,2022-08-11,NO4,45893160.852,8015900.0,69738101.591,23844940.739000008
2944,2022-08-11,NO5,37195815.475,7960360.0,101697181.244,64501365.769
2945,2022-08-12,NO1,57802047.589,31376794.0,39124060.272,-18677987.317
2946,2022-08-12,NO2,77718574.655,19362664.0,95432184.185,17713609.53
2947,2022-08-12,NO3,64302267.822,12666248.0,79321180.05,15018912.228
2948,2022-08-12,NO4,46326330.976,8016118.0,74168185.078,27841854.10199999
2949,2022-08-12,NO5,36790062.676,7960534.0,97298737.804,60508675.128000006
2950,2022-08-13,NO1,51649114.26,31376904.0,31870209.699,-19778904.560999997
2951,2022-08-13,NO2,76036486.731,19362566.0,57538238.427,-18498248.304000005
2952,2022-08-13,NO3,60462139.816,12666072.0,77134581.738,16672441.922000006
2953,2022-08-13,NO4,45548680.643,8016092.0,73458227.517,27909546.874000005
2954,2022-08-13,NO5,34048544.072,7960512.0,91796173.394,57747629.322
2955,2022-08-14,NO1,51402155.425,31376940.0,30052051.018,-21350104.406999998
2956,2022-08-14,NO2,78441772.159,19362546.0,51915469.476,-26526302.68299999
2957,2022-08-14,NO3,60634796.021,12666192.0,74725193.529,14090397.508000001
2958,2022-08-14,NO4,44333440.751,8016066.0,71789964.576,27456523.825000003
2959,2022-08-14,NO5,33580846.713,7960518.0,86478016.832,52897170.119
2960,2022-08-15,NO1,60188079.04,31377442.0,34159402.022,-26028677.018
2961,2022-08-15,NO2,77027486.139,19363608.0,86165059.784,9137573.644999996
2962,2022-08-15,NO3,63249537.679,12667638.0,80313806.409,17064268.729999997
2963,2022-08-15,NO4,44462507.728,8016298.0,72530314.195,28067806.466999993
2964,2022-08-15,NO5,34576071.968,7960614.0,94281894.722,59705822.754
2965,2022-08-16,NO1,59127902.069,31378826.0,41125043.791,-18002858.277999997
2966,2022-08-16,NO2,75489224.902,19364518.0,88535899.291,13046674.388999999
2967,2022-08-16,NO3,60536380.418,12669066.0,72314799.492,11778419.074000001
2968,2022-08-16,NO4,43160389.423,8016690.0,68316928.168,25156538.744999997
2969,2022-08-16,NO5,34556081.338,7960986.0,82023883.56,47467802.222
2970,2022-08-17,NO1,60787193.872,31381242.0,40576328.099,-20210865.773000002
2971,2022-08-17,NO2,74589348.002,19365850.0,101708586.69,27119238.687999994
2972,2022-08-17,NO3,63025800.923,12669486.0,81137955.001,18112154.078
2973,2022-08-17,NO4,43299795.196,8016918.0,70128836.595,26829041.398999996
2974,2022-08-17,NO5,35024953.744,7961500.0,85032814.356,50007860.612
2975,2022-08-18,NO1,60556504.876,31381544.0,48076801.479,-12479703.397
2976,2022-08-18,NO2,74431893.069,19366326.0,81861941.05499999,7430047.9859999865
2977,2022-08-18,NO3,61894700.891,12670376.0,86322780.586,24428079.694999993
2978,2022-08-18,NO4,42707541.003,8017278.0,71266510.136,28558969.13300001
2979,2022-08-18,NO5,35417816.057,7962082.0,87087865.862,51670049.80500001
2980,2022-08-19,NO1,58334185.974,31382702.0,46982331.577,-11351854.397
2981,2022-08-19,NO2,75156002.811,19367418.0,76311260.73,1155257.9189999998
2982,2022-08-19,NO3,61216097.455,12670716.0,83928100.882,22712003.427
2983,2022-08-19,NO4,42144777.752,8017614.0,70072206.413,27927428.661000006
2984,2022-08-19,NO5,35243559.58,7962198.0,93755824.847,58512265.267000005
2985,2022-08-20,NO1,51651949.241,31382876.0,40615445.585,-11036503.655999996
2986,2022-08-20,NO2,77052047.712,19367074.0,52046849.728,-25005197.983999997
2987,2022-08-20,NO3,59532146.57,12670568.0,76429126.873,16896980.302999996
2988,2022-08-20,NO4,40082212.629,8017678.0,69072981.278,28990768.648999996
2989,2022-08-20,NO5,33884192.777,7962262.0,82287908.49700001,48403715.720000006
2990,2022-08-21,NO1,52361305.47,31383202.0,42770537.205,-9590768.265
2991,2022-08-21,NO2,76959893.088,19366976.0,44685514.652,-32274378.435999997
2992,2022-08-21,NO3,58810130.423,12670424.0,74483585.882,15673455.458999999
2993,2022-08-21,NO4,39760974.804,8017648.0,66711789.671,26950814.867
2994,2022-08-21,NO5,33831907.93,7962318.0,66617999.008,32786091.078
2995,2022-08-22,NO1,61071925.137,31384506.0,46579223.638,-14492701.499000005
2996,2022-08-22,NO2,75973033.215,19367634.0,75239882.761,-733150.4539999962
2997,2022-08-22,NO3,63514260.854,12670790.0,78083629.55,14569368.695999995
2998,2022-08-22,NO4,42270945.278,8017592.0,72005520.858,29734575.58
2999,2022-08-22,NO5,34624063.169,7963206.0,99475395.918,64851332.749
3000,2022-08-23,NO1,60752191.496,31386112.0,40812011.781,-19940179.714999996
3001,2022-08-23,NO2,76162007.124,19368196.0,89124260.598,12962253.474000007
3002,2022-08-23,NO3,62638186.3,12670996.0,70948599.252,8310412.952000007
3003,2022-08-23,NO4,43432900.948,8017992.0,69361849.097,25928948.149000004
3004,2022-08-23,NO5,33307984.887,7963614.0,96120654.731,62812669.84400001
3005,2022-08-24,NO1,61336231.28,31387188.0,38668388.142,-22667843.138000004
3006,2022-08-24,NO2,75934852.132,19369350.0,89323280.126,13388427.994000003
3007,2022-08-24,NO3,61101317.265,12671604.0,80501591.682,19400274.416999996
3008,2022-08-24,NO4,42646008.916,8018544.0,69872410.22,27226401.303999998
3009,2022-08-24,NO5,34264405.786,7964498.0,89877929.453,55613523.666999996
3010,2022-08-25,NO1,61088510.938,31388514.0,40499216.369,-20589294.569
3011,2022-08-25,NO2,76654513.859,19370012.0,91422956.692,14768442.833000004
3012,2022-08-25,NO3,62503978.307,12672050.0,73682395.801,11178417.494000003
3013,2022-08-25,NO4,41955779.313,8018824.0,69273258.012,27317478.698999994
3014,2022-08-25,NO5,34592020.863,7964822.0,86715177.31,52123156.447000004
3015,2022-08-26,NO1,59507772.931,31390036.0,42564594.954,-16943177.976999998
3016,2022-08-26,NO2,76869430.368,19370730.0,115102205.608,38232775.239999995
3017,2022-08-26,NO3,64457922.206,12672564.0,61163226.25,-3294695.9560000002
3018,2022-08-26,NO4,42725382.707,8018990.0,79408378.817,36682996.11
3019,2022-08-26,NO5,34393703.689,7965250.0,83621055.399,49227351.71
3020,2022-08-27,NO1,52372225.83,31390080.0,33201759.972,-19170465.858
3021,2022-08-27,NO2,75216071.739,19370380.0,66199331.674,-9016740.06499999
3022,2022-08-27,NO3,63015009.36,12672162.0,66165789.799,3150780.439000003
3023,2022-08-27,NO4,43602681.547,8018862.0,82169847.701,38567166.15400001
3024,2022-08-27,NO5,33117566.901,7965358.0,78924483.76,45806916.859000005
3025,2022-08-28,NO1,52358034.502,31390334.0,31819074.118,-20538960.383999996
3026,2022-08-28,NO2,79812047.368,19370224.0,32341785.651,-47470261.717
3027,2022-08-28,NO3,63609306.656,12672170.0,61121055.106,-2488251.5500000045
3028,2022-08-28,NO4,44786714.594,8018700.0,81003474.525,36216759.93100001
3029,2022-08-28,NO5,32891374.442,7965388.0,58116960.409,25225585.967
3030,2022-08-29,NO1,60559648.894,31393352.0,36616923.238,-23942725.656000003
3031,2022-08-29,NO2,76871786.872,19371106.0,61449015.515,-15422771.356999993
3032,2022-08-29,NO3,66991440.097,12672992.0,57764973.848,-9226466.249000005
3033,2022-08-29,NO4,46860907.632,8019126.0,79685141.945,32824234.312999994
3034,2022-08-29,NO5,32337374.565,7966038.0,73574377.682,41237003.117
3035,2022-08-30,NO1,60886897.903,31395838.0,32332624.538,-28554273.365
3036,2022-08-30,NO2,77743169.308,19373106.0,46871417.189,-30871752.118999995
3037,2022-08-30,NO3,66781529.246,12673112.0,62422901.618,-4358627.627999999
3038,2022-08-30,NO4,47755737.127,8019448.0,82507514.732,34751777.605
3039,2022-08-30,NO5,32367981.904,7966942.0,57210266.169,24842284.265
3040,2022-08-31,NO1,61124515.47,31396682.0,29844661.83,-31279853.64
3041,2022-08-31,NO2,79220539.393,19373664.0,55865720.525,-23354818.86800001
3042,2022-08-31,NO3,67156112.809,12673478.0,53273606.116,-13882506.693000004
3043,2022-08-31,NO4,47381294.053,8019366.0,83124994.403,35743700.349999994
3044,2022-08-31,NO5,34018093.24,7967456.0,58904836.007,24886742.766999997
3045,2022-09-01,NO1,61687483.882,31403545.0,28154035.361,-33533448.520999998
3046,2022-09-01,NO2,80639293.838,19374782.0,51054861.897,-29584431.941
3047,2022-09-01,NO3,67525177.33,12673666.0,60383418.312,-7141759.017999999
3048,2022-09-01,NO4,47443493.707,8019466.0,83357803.588,35914309.881
3049,2022-09-01,NO5,34504413.603,7967570.0,56856659.603,22352246.0
3050,2022-09-02,NO1,61843870.359,31406212.0,24545397.695,-37298472.664
3051,2022-09-02,NO2,83309278.168,19375430.0,37075019.919,-46234258.249
3052,2022-09-02,NO3,67087256.415,12674024.0,66116286.006000005,-970970.4089999944
3053,2022-09-02,NO4,46593447.684,8019822.0,84478840.50400001,37885392.82000001
3054,2022-09-02,NO5,34403004.587,7967844.0,35964902.056,1561897.4690000042
3055,2022-09-03,NO1,55348613.398,31406266.0,26257629.039,-29090984.359
3056,2022-09-03,NO2,79963112.062,19375068.0,25171301.773,-54791810.289000005
3057,2022-09-03,NO3,64114726.864,12673834.0,69219865.784,5105138.919999994
3058,2022-09-03,NO4,46375755.426,8019616.0,83454500.397,37078744.971
3059,2022-09-03,NO5,33282152.586,7967710.0,30662514.248,-2619638.3379999995
3060,2022-09-04,NO1,55676481.696,31406628.0,22426231.58,-33250250.116000004
3061,2022-09-04,NO2,79519461.942,19375286.0,35237368.71,-44282093.232
3062,2022-09-04,NO3,62806937.899,12673722.0,71116803.293,8309865.394000001
3063,2022-09-04,NO4,45925833.515,8019548.0,83972618.66,38046785.144999996
3064,2022-09-04,NO5,33479029.596,7967778.0,27544511.503,-5934518.093000002
3065,2022-09-05,NO1,62286044.04,31409658.0,22502834.728,-39783209.312
3066,2022-09-05,NO2,81751030.02,19376326.0,59733443.818,-22017586.201999992
3067,2022-09-05,NO3,66031492.741,12674264.0,66096575.744,65083.00300000608
3068,2022-09-05,NO4,48009084.543,8019798.0,86625629.787,38616545.244
3069,2022-09-05,NO5,34988979.907,7968828.0,35948966.917,959987.0100000054
3070,2022-09-06,NO1,62377980.606,31412670.0,22371288.544,-40006692.062
3071,2022-09-06,NO2,77838452.126,19377412.0,63251206.727,-14587245.399000004
3072,2022-09-06,NO3,66369194.029,12675206.0,61373780.118,-4995413.910999998
3073,2022-09-06,NO4,48354990.695,8020136.0,89610183.675,41255192.98
3074,2022-09-06,NO5,35080702.053,7969540.0,44193343.356,9112641.302999996
3075,2022-09-07,NO1,61479935.885,31414720.0,25539480.698,-35940455.187
3076,2022-09-07,NO2,77523273.052,19378124.0,73331850.038,-4191423.0139999986
3077,2022-09-07,NO3,66092861.891,12675934.0,63970591.152,-2122270.739
3078,2022-09-07,NO4,47340604.807,8020220.0,91355527.243,44014922.436000004
3079,2022-09-07,NO5,34923868.121,7970150.0,50359809.253,15435941.132
3080,2022-09-08,NO1,62696783.145,31416408.0,21739687.155,-40957095.99
3081,2022-09-08,NO2,78117661.682,19379788.0,73457115.836,-4660545.846000001
3082,2022-09-08,NO3,64804464.846,12676562.0,65120444.304,315979.45799999684
3083,2022-09-08,NO4,47094865.495,8020210.0,90688965.178,43594099.683000006
3084,2022-09-08,NO5,34990553.253,7970626.0,39735983.663,4745430.410000004
3085,2022-09-09,NO1,62976647.191,31418514.0,21374085.023,-41602562.168
3086,2022-09-09,NO2,79204592.521,19381134.0,64265017.905,-14939574.615999997
3087,2022-09-09,NO3,64278927.211,12677748.0,69719671.83,5440744.618999995
3088,2022-09-09,NO4,47300987.299,8020574.0,91402741.298,44101753.99899999
3089,2022-09-09,NO5,32207319.793,7971274.0,34267157.23,2059837.4369999953
3090,2022-09-10,NO1,57168959.929,31418446.0,19724384.627,-37444575.302
3091,2022-09-10,NO2,73679478.87900001,19380920.0,37319372.967,-36360105.91200001
3092,2022-09-10,NO3,62176630.888,12677610.0,68351555.806,6174924.917999998
3093,2022-09-10,NO4,46451854.655,8020460.0,89519455.981,43067601.326000005
3094,2022-09-10,NO5,31033602.447,7971384.0,41303239.594,10269637.146999996
3095,2022-09-11,NO1,55276925.885,31418518.0,19337025.327,-35939900.558
3096,2022-09-11,NO2,72911594.629,19380802.0,26754488.017,-46157106.61199999
3097,2022-09-11,NO3,62447936.629,12677588.0,68855531.386,6407594.757000007
3098,2022-09-11,NO4,46064718.453,8020462.0,86700921.366,40636202.912999995
3099,2022-09-11,NO5,31093864.984,7971417.0,37181717.167,6087852.183000002
3100,2022-09-12,NO1,62915789.526,31419636.0,26280077.929,-36635711.597
3101,2022-09-12,NO2,79312955.878,19381524.0,62192003.802,-17120952.076000005
3102,2022-09-12,NO3,66340346.052,12678110.0,68304788.688,1964442.6359999925
3103,2022-09-12,NO4,44635475.335,8021000.0,84486856.762,39851381.42699999
3104,2022-09-12,NO5,33239587.775,7971804.0,50739155.155,17499567.380000003
3105,2022-09-13,NO1,64500525.181,31420726.0,29218053.835,-35282471.346
3106,2022-09-13,NO2,80624962.905,19382564.0,74868593.09,-5756369.814999998
